City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
475,Kostomuksha,RU,64.571,30.5767,22.24,97,100,3.76,light snow
476,San Cristobal,VE,7.7669,-72.225,73.58,90,72,3.44,broken clouds
477,Vostok,RU,46.4856,135.8833,1.85,93,100,8.48,light snow
478,Mandalgovi,MN,45.7625,106.2708,11.19,47,0,13.04,clear sky
479,Muli,MV,2.9167,73.5667,80.26,79,96,6.11,overcast clouds
480,Yakima,US,46.4665,-120.6678,45.23,67,75,13.8,broken clouds
481,Yugo-Kamskiy,RU,57.7053,55.5894,-3.98,89,100,3.8,overcast clouds
482,Antsirabe,MG,-19.85,47.0333,55.04,95,24,3.56,few clouds
483,Griffith,US,41.5284,-87.4237,45.99,66,1,3.0,clear sky
484,Bogorodskoye,RU,56.55,37.8833,24.1,90,100,11.03,overcast clouds
485,Black River,JM,18.0264,-77.8487,80.6,79,27,3.36,scattered clouds
486,Ugoofaaru,MV,5.6667,73.0,82.49,75,100,16.37,overcast clouds
487,Staffanstorp,SE,55.6428,13.2064,41.07,92,90,3.44,fog
488,Kasempa,ZM,-13.4584,25.8338,70.45,47,84,3.18,broken clouds
489,Saint-Augustin,CA,51.226,-58.6502,27.64,65,92,27.45,overcast clouds
490,Kenai,US,60.5544,-151.2583,6.89,68,1,11.5,mist
491,Jalu,LY,29.0331,21.5482,53.76,78,2,8.23,clear sky
492,Ormara,PK,25.2088,64.6357,69.85,49,51,6.4,broken clouds
493,Clonakilty,IE,51.6231,-8.8706,44.1,74,90,3.96,overcast clouds
494,Kupang,ID,-10.1667,123.5833,81.18,94,20,1.14,few clouds
495,Ust-Nera,RU,64.5667,143.2,-40.41,100,87,0.04,overcast clouds
496,Kampene,CD,-3.6,26.6667,70.16,96,100,0.72,overcast clouds
497,Saryg-Sep,RU,51.5,95.6,1.98,95,100,0.36,overcast clouds
498,Hanover,DE,52.3705,9.7332,48.87,96,90,10.36,light intensity drizzle
499,Tombouctou,ML,20.0,-3.0,68.43,10,42,10.18,scattered clouds
500,Oyama,JP,36.3,139.8,52.59,25,3,14.32,clear sky
501,Male,MV,4.1748,73.5089,80.55,83,75,11.5,broken clouds
502,Stavern,NO,59.0,10.0333,36.36,98,100,4.27,overcast clouds
503,Onega,RU,63.9061,38.1404,9.12,97,95,5.32,overcast clouds
504,Merritt Island,US,28.5392,-80.672,73.98,88,90,8.05,overcast clouds
505,El Escorial,ES,40.5914,-4.1474,46.83,86,55,1.68,broken clouds
506,Sri Aman,MY,1.2376,111.4621,75.25,100,100,0.0,overcast clouds
507,Fremont,US,37.5483,-121.9886,55.94,78,90,5.01,overcast clouds
508,Smoky Lake,CA,54.1169,-112.4686,20.12,79,84,4.61,broken clouds
509,Sibolga,ID,1.7427,98.7792,75.99,91,100,1.36,overcast clouds
510,Turtas,RU,58.9417,69.1325,15.22,94,99,7.0,overcast clouds
511,Cap Malheureux,MU,-19.9842,57.6142,73.89,75,84,1.99,broken clouds
512,Korhogo,CI,9.45,-5.6333,75.16,24,10,1.68,clear sky
513,Turukhansk,RU,65.8167,87.9833,-11.47,92,100,4.25,overcast clouds
514,Frei Paulo,BR,-10.5494,-37.5344,73.71,83,31,12.15,scattered clouds
515,Bako,ET,5.7833,36.5667,64.4,38,100,4.27,overcast clouds
516,Zholymbet,KZ,51.7433,71.7122,-0.96,97,60,7.23,broken clouds
517,Mitsamiouli,KM,-11.3847,43.2844,79.84,77,90,10.89,overcast clouds
518,Whitehorse,CA,60.7161,-135.0538,-3.23,70,90,10.0,light snow
519,Bintulu,MY,3.1667,113.0333,75.61,100,40,0.0,fog
520,Green River,US,41.5286,-109.4662,34.2,77,21,6.38,few clouds
521,Gwadar,PK,25.1216,62.3254,70.57,39,15,6.69,few clouds
522,Iranshahr,IR,27.2025,60.6848,52.93,25,0,0.65,clear sky
523,Locri,IT,38.2414,16.2623,54.37,75,93,9.82,overcast clouds
524,Machhlishahr,IN,25.6833,82.4167,55.09,56,0,0.74,clear sky
525,Khani,GE,41.9563,42.9566,42.37,42,76,7.83,broken clouds
526,Sicamous,CA,50.8331,-118.9856,40.17,94,56,3.69,broken clouds
527,Kachug,RU,53.9606,105.8817,15.3,88,96,5.57,overcast clouds
528,Tsiroanomandidy,MG,-18.7667,46.0333,72.41,60,83,3.51,broken clouds
529,Bom Jesus,BR,-9.0744,-44.3586,76.87,77,99,3.04,overcast clouds
530,Jutai,BR,-5.1833,-68.9,75.36,97,83,2.53,broken clouds
531,Kirkwood,US,38.5834,-90.4068,49.71,45,1,3.0,clear sky
532,Vestmannaeyjar,IS,63.4427,-20.2734,43.66,72,100,19.53,overcast clouds
533,Gacko,BA,43.1672,18.5353,30.33,95,87,6.69,overcast clouds
534,Ventspils,LV,57.3894,21.5606,31.93,100,90,4.61,fog
535,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,27.19,74,75,4.47,broken clouds
536,Santa Fe,AR,-31.6333,-60.7,79.75,70,79,10.0,light rain
537,Tuatapere,NZ,-46.1333,167.6833,64.81,53,52,5.28,broken clouds
538,Harper,LR,4.375,-7.7169,79.79,84,35,7.52,scattered clouds
539,Natal,BR,-5.795,-35.2094,83.05,78,40,13.8,scattered clouds
540,Iskateley,RU,67.6803,53.1512,15.12,95,100,9.78,overcast clouds
541,Port Alberni,CA,49.2413,-124.8028,41.85,96,100,1.99,overcast clouds
542,Ponta Delgada,PT,37.7333,-25.6667,56.5,54,40,8.05,scattered clouds
543,Gamba,GA,-2.65,10.0,75.45,93,99,1.63,overcast clouds
544,Luba,GQ,3.4568,8.5547,78.69,82,42,6.78,scattered clouds
545,Rio Gallegos,AR,-51.6226,-69.2181,53.65,20,40,27.63,scattered clouds
546,Rapid Valley,US,44.0625,-103.1463,46.06,49,1,8.05,clear sky
547,Tahoua,NE,14.8888,5.2692,71.67,15,45,10.71,scattered clouds
548,Mitu,CO,1.1983,-70.1733,75.43,89,85,2.53,overcast clouds
549,Lamu,KE,-2.2717,40.902,80.82,85,67,11.41,light rain
550,Roald,NO,62.5833,6.1333,45.52,87,90,3.44,overcast clouds
551,Maceio,BR,-9.6658,-35.7353,78.24,88,20,5.75,few clouds
552,Omsukchan,RU,62.5333,155.8,-4.34,98,100,7.45,overcast clouds
553,Price,US,39.5994,-110.8107,33.06,43,1,4.61,clear sky
554,Prestea,GH,5.4327,-2.1428,76.32,92,85,2.15,overcast clouds
555,Mandaguari,BR,-23.5475,-51.6708,85.44,68,95,6.31,overcast clouds
556,Esperance,AU,-33.8667,121.9,60.64,50,69,4.14,broken clouds
557,Terekli-Mekteb,RU,44.1671,45.8698,39.87,74,99,15.39,overcast clouds
558,Mahibadhoo,MV,3.7833,72.9667,80.2,81,95,10.09,overcast clouds
559,Taldan,RU,53.6667,124.8,-2.15,92,100,1.32,overcast clouds
560,Huntingdon,GB,52.3305,-0.1865,53.92,84,100,10.0,overcast clouds
561,Namwala,ZM,-15.7504,26.4384,76.37,33,47,1.07,scattered clouds
562,Bonfim,BR,3.0833,-59.95,79.16,77,100,8.28,overcast clouds
563,Conceicao Do Araguaia,BR,-8.2578,-49.2647,76.01,91,100,1.81,overcast clouds
564,Okha,RU,53.5739,142.9478,24.84,92,100,20.18,light snow
565,Quilali,NI,13.567,-86.026,82.08,75,48,4.21,scattered clouds
566,Dubrovka,RU,53.6907,33.5071,28.38,94,100,7.54,overcast clouds
567,Rundu,NA,-17.9333,19.7667,66.99,85,88,1.81,overcast clouds
568,Lethem,GY,3.3803,-59.7968,79.21,77,99,10.25,overcast clouds
569,Kapoeta,SS,4.7717,33.5903,80.62,40,72,16.75,broken clouds
570,Lincoln,US,40.8,-96.667,51.71,32,1,3.0,clear sky
571,Atuntaqui,EC,0.3333,-78.2167,57.02,97,100,1.81,light rain
572,Colquechaca,BO,-18.6667,-66.0167,32.36,44,40,4.92,scattered clouds
573,Ystad,SE,55.4297,13.8204,38.14,95,100,7.16,overcast clouds
574,Oktyabrskoye,RU,43.0645,44.7417,28.54,100,35,4.47,scattered clouds
575,Los Llanos De Aridane,ES,28.6585,-17.9182,62.35,76,75,5.01,broken clouds
576,Nago,JP,26.5881,127.9761,68.07,70,99,16.87,overcast clouds
577,Campo Grande,BR,-20.4428,-54.6464,72.95,94,75,4.61,light rain
578,Kimparana,ML,12.8347,-4.9244,80.69,16,83,7.47,broken clouds
579,Bilibino,RU,68.0546,166.4372,-34.29,95,17,5.44,few clouds
580,Pallasovka,RU,50.05,46.8833,19.4,70,2,9.48,clear sky
581,Molokovo,RU,58.1661,36.7628,28.53,97,100,10.85,light snow
582,Zaysan,KZ,47.4667,84.8667,11.77,91,100,1.36,overcast clouds
583,Urumqi,CN,43.801,87.6005,4.15,85,0,0.0,clear sky
584,Pitimbu,BR,-7.4706,-34.8086,79.39,77,15,11.74,few clouds
585,Rossland,CA,49.0831,-117.8022,32.72,76,50,3.0,scattered clouds
586,Marsh Harbour,BS,26.5412,-77.0636,76.51,77,5,12.03,clear sky
587,Columbus,US,39.9612,-82.9988,41.81,65,1,6.91,clear sky
588,Samarai,PG,-10.6167,150.6667,84.36,73,100,11.07,overcast clouds
589,Axim,GH,4.8699,-2.2405,79.52,85,66,5.84,broken clouds
590,Osoyoos,CA,49.0331,-119.4524,44.19,42,41,9.22,scattered clouds
591,Talara,PE,-4.5772,-81.2719,67.73,84,20,8.95,few clouds
592,Nabire,ID,-3.3667,135.4833,83.95,69,100,2.86,overcast clouds
593,Rancho Palos Verdes,US,33.7445,-118.387,67.35,57,1,5.01,clear sky
594,Nhulunbuy,AU,-12.2333,136.7667,88.41,62,67,5.75,broken clouds
595,Kurbnesh,AL,41.7797,20.0836,32.63,86,99,7.05,overcast clouds
596,Usinsk,RU,65.9939,57.5281,7.43,97,95,10.94,overcast clouds
597,Ankara,TR,39.9199,32.8543,47.21,78,0,1.01,clear sky
598,Bainbridge,US,47.6262,-122.5212,42.22,86,90,5.99,overcast clouds
599,Marsa Matruh,EG,31.3525,27.2453,55.6,67,0,2.3,clear sky
600,Boyolangu,ID,-8.1181,111.8935,79.93,82,80,6.08,broken clouds
601,Qarqin,AF,37.4185,66.0436,47.1,63,100,7.74,overcast clouds
602,Seoul,KR,37.5683,126.9778,24.24,50,0,3.44,clear sky
603,Buta,CD,2.7858,24.73,71.11,85,87,0.83,overcast clouds
604,Vrangel,RU,42.7297,133.0839,18.19,53,3,20.92,clear sky
605,Prince Rupert,CA,54.3161,-130.3201,37.09,60,40,9.22,light rain
606,Contamana,PE,-7.3333,-75.0167,85.62,55,80,4.52,broken clouds
607,Celle,DE,52.6226,10.0805,49.05,95,90,8.05,light intensity drizzle
608,Breves,BR,-1.6822,-50.4803,77.88,81,93,4.32,overcast clouds
609,Thomaston,US,32.8882,-84.3266,51.04,76,1,3.44,clear sky
610,Oltu,TR,40.5498,42.0013,35.64,47,6,5.91,clear sky
611,Tura,IN,25.5198,90.2201,55.62,78,0,3.44,clear sky
612,Paita,PE,-5.0892,-81.1144,67.84,83,21,11.05,few clouds
613,Adamovka,RU,51.5223,59.9396,4.6,90,6,5.03,clear sky
614,Rio Pardo,BR,-29.9897,-52.3781,75.11,68,66,9.6,broken clouds
615,Isilkul,RU,54.9109,71.2728,10.9,90,96,10.25,overcast clouds
616,Varkaus,FI,62.3153,27.873,26.31,98,100,0.92,overcast clouds
617,Sturgeon Bay,US,44.8342,-87.377,37.09,60,1,12.66,clear sky
618,Medicine Hat,CA,50.0501,-110.6683,36.03,71,75,5.99,broken clouds
619,Paragominas,BR,-2.9667,-47.4833,79.12,70,77,3.04,broken clouds
620,Itaquyry,PY,-24.9333,-55.2167,79.02,93,87,2.95,overcast clouds
621,Voloshka,RU,61.3314,40.0858,21.18,95,98,6.67,overcast clouds
622,Jiayuguan,CN,39.8167,98.3,17.17,35,0,5.35,clear sky
623,Fenoarivo,MG,-18.933,47.4354,59.07,94,20,4.61,few clouds
624,Yumen,CN,40.2833,97.2,18.81,38,0,17.83,clear sky
625,Bressuire,FR,46.9167,-0.5,49.05,95,90,5.7,overcast clouds
626,Abha,SA,18.2164,42.5053,46.65,43,0,5.75,clear sky
627,Puntarenas,CR,9.9763,-84.8384,87.73,81,23,4.05,few clouds
628,Gaziantep,TR,37.0594,37.3825,42.46,75,0,0.0,clear sky
629,Sao Filipe,CV,14.8961,-24.4956,74.68,74,93,6.29,overcast clouds
630,Bure,ET,10.7,37.0667,53.91,36,68,4.68,broken clouds
631,Madison Heights,US,42.4859,-83.1052,44.01,63,1,14.97,clear sky
632,Taltal,CL,-25.4,-70.4833,62.73,79,24,3.18,few clouds
633,Palmer,US,42.1584,-72.3287,39.51,54,1,4.61,clear sky
634,Mackay,AU,-21.15,149.2,86.68,61,40,19.57,scattered clouds
635,Prince Albert,CA,53.2001,-105.7677,22.95,86,90,2.3,light snow
636,Mount Gambier,AU,-37.8333,140.7667,66.11,68,90,11.5,overcast clouds
637,Bontang,ID,0.1333,117.5,79.29,82,83,6.93,broken clouds
638,Hirapur,IN,21.5333,79.7667,56.52,61,56,4.0,broken clouds
639,Zambezi,ZM,-13.5432,23.1047,67.77,79,100,2.82,light rain
640,Cabatuan,PH,10.8794,122.486,79.48,85,77,12.24,broken clouds
641,Kuybyshevo,RU,47.8123,38.9073,33.66,64,100,16.55,overcast clouds
642,Kaeo,NZ,-35.1,173.7833,72.32,96,100,6.64,light rain
643,Winslow,US,35.0242,-110.6974,53.78,32,1,1.99,clear sky
644,Powell,US,40.1578,-83.0752,40.89,66,1,1.01,clear sky
645,Takoradi,GH,4.8845,-1.7554,80.11,84,81,6.71,broken clouds
646,Moses Lake,US,47.1301,-119.2781,44.96,49,1,11.5,clear sky
647,Pochutla,MX,15.7432,-96.4661,83.82,82,1,3.09,clear sky
648,Aste,IT,45.7906,11.0961,35.28,63,99,4.29,overcast clouds
649,Baykit,RU,61.67,96.37,-25.04,99,41,2.08,scattered clouds
650,Krasnyy Oktyabr,RU,56.1167,38.8833,19.96,92,94,7.38,overcast clouds
651,Kitui,KE,-1.367,38.0106,62.29,94,99,2.01,overcast clouds
652,Parintins,BR,-2.6283,-56.7358,76.01,97,100,1.48,overcast clouds
653,Homer,US,59.6425,-151.5483,12.07,61,1,14.97,clear sky
654,Bardiyah,LY,31.7561,25.0865,59.11,73,33,7.96,scattered clouds
655,Dryden,CA,49.7833,-92.7503,32.29,74,75,8.05,broken clouds
656,Ashington,GB,50.9331,-0.3909,53.64,87,100,3.0,overcast clouds
657,Tual,ID,-5.6667,132.75,84.06,74,97,11.56,overcast clouds
658,Ghanzi,BW,-21.5667,21.7833,70.16,69,100,9.44,overcast clouds
659,Itaituba,BR,-4.2761,-55.9836,75.06,98,100,2.01,heavy intensity rain
660,Hobyo,SO,5.3505,48.5268,78.08,80,46,20.94,scattered clouds
661,Shaoguan,CN,24.8,113.5833,53.87,70,98,3.49,overcast clouds
662,Saint-Joseph,RE,-21.3667,55.6167,75.58,73,69,12.12,broken clouds
663,Sabang,ID,5.8933,95.3214,81.97,72,4,19.35,clear sky
664,Los Algarrobos,PA,8.5,-82.4333,79.21,83,20,5.75,few clouds
665,Ixtapa,MX,20.7,-105.2,78.22,86,7,4.0,clear sky
666,Grenfell,AU,-33.9,148.1667,74.32,39,0,5.19,clear sky
667,Odesskoye,RU,54.2111,72.9651,9.05,90,100,11.36,overcast clouds
668,Vila Franca Do Campo,PT,37.7167,-25.4333,56.19,55,99,16.62,overcast clouds
669,Mkuranga,TZ,-7.118,39.2078,72.28,93,42,1.3,scattered clouds
670,Caluquembe,AO,-13.7833,14.6833,61.63,98,100,4.5,moderate rain
671,Ketchikan,US,55.3422,-131.6461,30.67,80,1,0.0,clear sky
672,Grandview,US,38.8858,-94.533,51.48,34,1,1.99,clear sky
673,Samana,DO,19.2056,-69.3369,76.96,89,37,8.75,scattered clouds
674,Perez,AR,-32.9983,-60.7679,71.64,94,90,11.5,moderate rain
675,Cascais,PT,38.6979,-9.4215,60.51,69,2,1.01,clear sky
676,Mayskiy,RU,47.6931,40.1025,27.81,58,100,16.49,overcast clouds
677,Todos Santos,MX,23.45,-110.2167,75.0,69,55,4.0,broken clouds
678,Ailigandi,PA,9.2333,-78.0167,79.61,83,100,8.81,overcast clouds
679,Iralaya,HN,15.0,-83.2333,78.89,87,2,10.16,clear sky
680,Luanda,AO,-8.8368,13.2343,78.8,83,75,2.3,heavy intensity rain
681,Shellbrook,CA,53.2168,-106.4011,22.23,95,99,5.32,overcast clouds
682,Pizarro,CO,4.9533,-77.366,74.71,91,100,5.64,light rain
683,Holme,DK,56.1138,10.1725,43.65,95,97,5.44,overcast clouds
684,Soe,ID,-9.8607,124.284,76.78,69,93,0.58,overcast clouds
685,Kiama,AU,-34.6833,150.8667,72.25,63,14,1.99,few clouds
686,Guerrero Negro,MX,27.9769,-114.0611,64.6,53,50,9.48,scattered clouds
687,Nyurba,RU,63.2842,118.3319,-22.63,97,100,6.78,overcast clouds
688,Uyuni,BO,-20.4597,-66.825,51.66,36,0,18.48,clear sky
689,Vestmanna,FO,62.1564,-7.1664,40.12,81,90,9.22,drizzle
690,Bemidji,US,47.4736,-94.8803,36.91,71,1,5.75,clear sky
691,Uige,AO,-7.6087,15.0613,66.67,99,100,0.49,light rain
692,La Crosse,US,43.8014,-91.2396,39.33,66,1,5.75,clear sky
693,Ola,RU,59.5833,151.2833,8.15,87,100,11.34,overcast clouds
694,Esmeraldas,BR,-19.7625,-44.3139,77.86,93,86,4.34,overcast clouds
695,Ayorou,NE,14.7308,0.9174,75.13,14,32,8.23,scattered clouds
696,La Libertad,EC,-2.2333,-80.9,73.06,88,90,9.22,overcast clouds
697,Dembi Dolo,ET,8.5333,34.8,60.06,48,100,4.25,overcast clouds
698,Manzini,SZ,-26.25,31.5,70.21,89,100,3.04,light rain
699,Hohhot,CN,40.8106,111.6522,-0.11,71,0,4.47,clear sky
700,Nikki,BJ,9.9401,3.2108,75.13,19,17,4.59,few clouds
701,Baoning,CN,25.3378,110.026,49.86,76,40,4.47,scattered clouds
702,Sisimiut,GL,66.9395,-53.6735,15.51,85,58,9.66,broken clouds
703,Mananjary,MG,-21.2167,48.3333,72.86,88,16,1.12,light rain
704,Labrador,PH,16.0281,120.1442,78.93,70,93,10.56,overcast clouds
705,Xichang,CN,27.8964,102.2634,42.37,90,73,0.43,broken clouds
706,Ajdabiya,LY,30.7554,20.2263,58.78,65,3,8.34,clear sky
707,Shizilu,CN,35.1711,118.8289,29.07,42,0,0.07,clear sky
708,Foxton,NZ,-40.4667,175.3,76.73,67,100,2.19,overcast clouds
709,Trelew,AR,-43.249,-65.3051,61.03,53,99,16.46,light rain
710,Chifeng,CN,42.2683,118.9636,17.4,36,0,6.78,clear sky
711,Puerto Madryn,AR,-42.7692,-65.0385,62.94,47,59,19.55,broken clouds
712,Ostroh,UA,50.3294,26.5143,38.8,99,100,7.36,overcast clouds
713,Warri,NG,5.5167,5.75,79.34,87,49,3.4,scattered clouds
