City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
276,Grand-Santi,GF,2021-12-12 18:52:26,4.25,-54.3833,76.28,98,100,3.24
277,Praia,CV,2021-12-12 18:53:27,14.9215,-23.5087,79.34,61,40,10.36
278,Clyde River,CA,2021-12-12 18:53:27,70.4692,-68.5914,-1.97,84,28,9.22
279,Benguela,AO,2021-12-12 18:53:27,-12.5763,13.4055,78.53,81,66,7.09
280,Suraabad,AZ,2021-12-12 18:53:27,40.8192,49.4687,48.38,75,100,5.66
281,Champerico,GT,2021-12-12 18:53:28,14.3,-91.9167,91.94,66,0,8.66
282,Yerbogachen,RU,2021-12-12 18:53:28,61.2767,108.0108,-34.28,96,23,5.88
283,Port-Gentil,GA,2021-12-12 18:53:28,-0.7193,8.7815,80.56,83,20,0.0
284,Jardim,BR,2021-12-12 18:53:29,-21.4803,-56.1381,73.74,93,100,6.73
285,Georgiyevka,KZ,2021-12-12 18:53:29,43.0369,74.7114,32.04,74,85,8.95
286,Husavik,IS,2021-12-12 18:53:29,66.0449,-17.3389,40.91,78,100,18.28
287,Buraydah,SA,2021-12-12 18:53:30,26.326,43.975,59.45,31,59,8.52
288,Port Blair,IN,2021-12-12 18:53:30,11.6667,92.75,79.83,75,40,12.37
289,Auburn,US,2021-12-12 18:50:42,47.3073,-122.2284,43.12,87,75,1.01
290,Tres Lagoas,BR,2021-12-12 18:53:30,-20.7511,-51.6783,98.49,24,66,7.76
291,Belyy Yar,RU,2021-12-12 18:53:30,53.6039,91.3903,21.09,74,0,6.71
292,Cukai,MY,2021-12-12 18:53:31,4.25,103.4167,77.0,90,63,7.65
293,Okhotsk,RU,2021-12-12 18:53:31,59.3833,143.3,-1.21,76,100,18.61
294,Lagoa Da Prata,BR,2021-12-12 18:53:31,-20.0225,-45.5436,82.06,68,100,2.91
295,Anloga,GH,2021-12-12 18:53:32,5.7947,0.8973,84.42,81,78,11.01
296,Verkhnevilyuysk,RU,2021-12-12 18:53:32,63.4453,120.3167,-25.2,97,100,5.97
297,Yamada,JP,2021-12-12 18:53:32,39.4667,141.95,36.68,63,22,17.54
298,Ostrovnoy,RU,2021-12-12 18:53:33,68.0531,39.5131,30.13,91,100,19.01
299,Khuzhir,RU,2021-12-12 18:53:33,53.1939,107.3397,28.13,59,100,10.31
300,Dzerzhinskoye,RU,2021-12-12 18:53:33,56.8344,95.2283,11.41,94,100,4.74
301,Nata,PA,2021-12-12 18:53:34,8.3333,-80.5167,87.67,56,76,11.65
302,Lubbenau,DE,2021-12-12 18:53:34,51.8667,13.9667,38.91,93,100,9.31
303,Ileza,RU,2021-12-12 18:53:34,61.0533,43.9002,9.57,92,43,6.76
304,Kasongo-Lunda,CD,2021-12-12 18:53:34,-6.4667,16.8167,71.74,96,100,1.74
305,Saint George,US,2021-12-12 18:53:35,37.1041,-113.5841,57.67,46,1,1.99
306,Comodoro Rivadavia,AR,2021-12-12 18:53:03,-45.8667,-67.5,55.26,82,100,9.22
307,Gornopravdinsk,RU,2021-12-12 18:53:35,60.05,69.9,16.83,94,100,7.2
308,Sitka,US,2021-12-12 18:53:35,57.0531,-135.33,33.69,80,90,8.05
309,Kahului,US,2021-12-12 18:53:36,20.8947,-156.47,76.26,84,40,13.8
310,Gualaquiza,EC,2021-12-12 18:53:36,-3.4,-78.55,78.51,69,66,3.04
311,Cidreira,BR,2021-12-12 18:53:36,-30.1811,-50.2056,74.82,75,0,10.51
312,Lallayug,PH,2021-12-12 18:53:37,17.7052,121.4398,71.19,89,100,4.14
313,Kaduna,NG,2021-12-12 18:52:05,10.5222,7.4383,76.35,18,10,8.1
314,Papar,MY,2021-12-12 18:53:37,5.7333,115.9333,78.8,91,61,4.03
315,Narsaq,GL,2021-12-12 18:53:37,60.9167,-46.05,8.82,80,4,5.35
316,Cururupu,BR,2021-12-12 18:53:38,-1.8283,-44.8683,86.86,60,80,7.7
317,Anadyr,RU,2021-12-12 18:53:38,64.75,177.4833,-28.7,68,20,8.95
318,Banda Aceh,ID,2021-12-12 18:53:38,5.5577,95.3222,78.66,82,13,10.58
319,Hambantota,LK,2021-12-12 18:53:38,6.1241,81.1185,73.74,100,20,3.44
320,Khandyga,RU,2021-12-12 18:53:39,62.6667,135.6,-40.58,100,80,1.48
321,Gimli,CA,2021-12-12 18:53:39,50.6336,-96.9907,38.43,64,100,4.61
322,Butembo,CD,2021-12-12 18:53:39,0.15,29.2833,61.81,80,100,3.22
323,Puerto Escondido,MX,2021-12-12 18:53:40,15.85,-97.0667,86.11,62,0,9.84
324,Isangel,VU,2021-12-12 18:54:40,-19.55,169.2667,80.71,89,90,0.0
325,Bud,US,2021-12-12 18:54:40,39.447,-86.1758,49.21,43,0,13.02
326,Lorengau,PG,2021-12-12 18:54:41,-2.0226,147.2712,82.27,84,100,11.32
327,Great Falls,US,2021-12-12 18:54:41,47.5002,-111.3008,47.68,53,75,15.01
328,Fairbanks,US,2021-12-12 18:54:41,64.8378,-147.7164,-9.78,76,1,0.0
329,Goiatuba,BR,2021-12-12 18:54:41,-18.0125,-49.3547,83.32,59,78,4.29
330,Ucar,AZ,2021-12-12 18:54:42,40.519,47.6542,48.38,85,99,4.76
331,Paamiut,GL,2021-12-12 18:54:42,61.994,-49.6678,11.01,81,2,3.44
332,Kidal,ML,2021-12-12 18:54:42,18.4411,1.4078,77.47,10,78,7.85
333,Bilibino,RU,2021-12-12 18:54:43,68.0546,166.4372,-36.89,97,13,5.01
334,Greeley,US,2021-12-12 18:54:43,40.4233,-104.7091,67.14,14,27,4.12
335,Waingapu,ID,2021-12-12 18:54:43,-9.6567,120.2641,80.04,83,100,2.08
336,Puerto Quijarro,BO,2021-12-12 18:54:43,-17.7833,-57.7667,86.14,58,97,8.03
337,Verkhoyansk,RU,2021-12-12 18:54:44,67.5447,133.385,-38.51,100,96,1.99
338,Klyuchi,RU,2021-12-12 18:54:44,52.2667,79.1667,-0.67,97,9,5.53
339,Srednekolymsk,RU,2021-12-12 18:54:44,67.45,153.6833,-44.45,99,97,2.95
340,Yuryuzan,RU,2021-12-12 18:54:45,54.8633,58.4219,5.14,95,24,2.84
341,Los Llanos De Aridane,ES,2021-12-12 18:50:43,28.6585,-17.9182,64.15,85,75,10.36
342,Talnakh,RU,2021-12-12 18:54:45,69.4865,88.3972,-20.79,87,100,1.23
343,Zakamensk,RU,2021-12-12 18:54:45,50.3741,103.2863,1.29,90,99,3.67
344,Shawnee,US,2021-12-12 18:54:45,39.05,-95.7669,57.29,30,0,8.01
345,Saint Joseph,US,2021-12-12 18:54:46,39.7686,-94.8466,55.56,27,0,20.38
346,Pisco,PE,2021-12-12 18:54:46,-13.7,-76.2167,73.45,68,40,9.22
347,Quatre Cocos,MU,2021-12-12 18:54:46,-20.2078,57.7625,78.91,68,100,15.01
348,Lafiagi,NG,2021-12-12 18:54:47,8.8667,5.4167,85.15,20,99,3.36
349,Quincy,US,2021-12-12 18:54:47,42.2529,-71.0023,48.45,31,5,1.99
350,Belaya Gora,RU,2021-12-12 18:54:47,68.5333,146.4167,-50.22,100,70,1.23
351,Bosaso,SO,2021-12-12 18:54:47,11.2842,49.1816,76.55,71,2,8.9
352,Dakar,SN,2021-12-12 18:51:36,14.6937,-17.4441,82.53,42,0,2.3
353,Oussouye,SN,2021-12-12 18:54:48,12.485,-16.5469,89.78,55,87,7.23
354,Welahan,ID,2021-12-12 18:54:48,-6.8,110.7167,76.66,90,75,5.37
355,Takoradi,GH,2021-12-12 18:54:48,4.8845,-1.7554,81.05,82,100,8.61
356,San Matias,BO,2021-12-12 18:54:49,-16.3667,-58.4,85.41,67,99,8.61
357,Seymchan,RU,2021-12-12 18:54:49,62.8833,152.4333,-15.29,98,100,5.28
358,Asau,RO,2021-12-12 18:54:49,46.4333,26.4,40.95,83,100,3.62
359,Sinnamary,GF,2021-12-12 18:54:50,5.3833,-52.95,77.22,90,100,11.23
360,De Aar,ZA,2021-12-12 18:54:13,-30.6497,24.0123,67.77,60,100,9.28
361,Mucurapo,TT,2021-12-12 18:54:51,10.6667,-61.5333,80.13,88,100,8.37
362,Pangnirtung,CA,2021-12-12 18:54:51,66.1451,-65.7125,-2.2,71,40,6.91
363,Oriximina,BR,2021-12-12 18:54:51,-1.7656,-55.8661,82.8,81,100,0.72
364,Nemuro,JP,2021-12-12 18:54:51,43.3236,145.575,39.79,61,9,27.11
365,Nizhniy Kuranakh,RU,2021-12-12 18:54:52,58.8353,125.4869,-30.24,98,64,2.13
366,Nelson Bay,AU,2021-12-12 18:54:52,-32.7167,152.15,62.01,85,98,1.99
367,Jinka,ET,2021-12-12 18:54:53,5.65,36.65,70.05,25,100,2.42
368,Almaznyy,RU,2021-12-12 18:54:53,48.0448,40.045,26.74,61,100,17.34
369,Inirida,CO,2021-12-12 18:54:53,3.8653,-67.9239,87.37,65,36,1.63
370,Wanlaweyn,SO,2021-12-12 18:54:54,2.6185,44.8938,78.58,73,98,17.02
371,Codajas,BR,2021-12-12 18:54:54,-3.8367,-62.0569,76.86,95,100,3.11
372,Port Moresby,PG,2021-12-12 18:54:54,-9.4431,147.1797,77.29,86,100,4.52
373,Shache,CN,2021-12-12 18:55:54,38.4167,77.2406,22.93,60,3,3.11
374,Griffith,US,2021-12-12 18:55:50,41.5284,-87.4237,49.05,50,1,4.0
375,Olga,RU,2021-12-12 18:55:55,43.7444,135.2892,14.7,51,6,20.65
376,Jales,BR,2021-12-12 18:55:55,-20.2689,-50.5458,93.85,33,33,6.62
377,Menongue,AO,2021-12-12 18:55:55,-14.6585,17.691,68.27,78,85,2.06
378,Sterling,US,2021-12-12 18:53:44,39.0062,-77.4286,52.11,36,1,13.0
379,Kushmurun,KZ,2021-12-12 18:55:56,52.4503,64.6311,3.07,96,16,4.29
380,Pahrump,US,2021-12-12 18:55:56,36.2083,-115.9839,51.06,23,0,1.01
381,Conceicao Da Barra,BR,2021-12-12 18:55:56,-18.5933,-39.7322,80.94,76,89,12.46
382,Benxi,CN,2021-12-12 18:55:57,41.2886,123.765,7.12,46,0,2.91
383,Tommot,RU,2021-12-12 18:55:57,58.9564,126.2925,-30.23,99,70,2.08
384,Saint-Pierre,RE,2021-12-12 18:55:57,-21.3393,55.4781,78.48,68,0,16.11
385,Giresun,TR,2021-12-12 18:55:57,40.5,38.5,24.53,46,0,8.25
386,Lazaro Cardenas,MX,2021-12-12 18:55:58,17.9583,-102.2,85.78,62,7,7.18
387,Fraserburgh,GB,2021-12-12 18:53:43,57.6874,-2.0184,46.78,91,100,21.5
388,Santa Marta,CO,2021-12-12 18:51:38,11.2408,-74.199,93.25,49,75,4.61
389,Mount Isa,AU,2021-12-12 18:55:58,-20.7333,139.5,62.37,34,1,0.0
390,Yar-Sale,RU,2021-12-12 18:55:58,66.8333,70.8333,-10.79,100,90,5.19
391,Mandali,IQ,2021-12-12 18:55:59,33.7499,45.5541,59.61,25,100,10.27
392,Egvekinot,RU,2021-12-12 18:55:59,66.3167,-179.1667,-24.39,86,1,6.42
393,Ulaangom,MN,2021-12-12 18:55:59,49.9811,92.0667,-3.86,94,100,3.2
394,Juneau,US,2021-12-12 18:56:00,58.3019,-134.4197,27.21,95,100,7.81
395,Merauke,ID,2021-12-12 18:56:00,-8.4667,140.3333,78.58,88,97,6.42
396,Mingaora,PK,2021-12-12 18:56:00,34.7758,72.3625,46.08,23,22,6.6
397,Zunyi,CN,2021-12-12 18:56:00,27.6867,106.9072,44.26,91,100,2.93
398,Bambanglipuro,ID,2021-12-12 18:56:01,-7.95,110.2833,61.61,86,92,3.06
399,Belz,FR,2021-12-12 18:56:01,47.6751,-3.168,54.09,93,100,1.99
400,Le Port,RE,2021-12-12 18:56:01,-20.9373,55.2919,78.8,76,18,7.0
401,Westport,US,2021-12-12 18:56:02,41.1415,-73.3579,49.24,35,1,4.0
402,Chapais,CA,2021-12-12 18:56:02,49.7834,-74.8492,22.78,92,100,11.25
403,Ostersund,SE,2021-12-12 18:52:27,63.1792,14.6357,30.65,93,75,10.36
404,Bonavista,CA,2021-12-12 18:56:02,48.6499,-53.1147,50.0,91,100,35.25
405,Yarega,RU,2021-12-12 18:56:03,63.4354,53.5765,10.83,89,100,6.13
406,Sarangani,PH,2021-12-12 18:56:03,5.4033,125.4636,83.53,72,99,11.68
407,Villa Rica,US,2021-12-12 18:56:03,33.7321,-84.9191,57.38,54,0,3.98
408,Haines Junction,CA,2021-12-12 18:56:03,60.7522,-137.5108,-11.25,70,97,1.14
409,Linguere,SN,2021-12-12 18:54:17,15.3953,-15.1193,97.02,19,0,6.91
410,Nehe,CN,2021-12-12 18:56:04,48.4833,124.8333,0.32,85,100,4.97
411,Melilla,ES,2021-12-12 18:56:04,35.2937,-2.9383,59.2,88,0,1.14
412,Xining,CN,2021-12-12 18:56:04,36.6167,101.7667,22.64,27,0,1.54
413,Lerwick,GB,2021-12-12 18:56:05,60.1545,-1.1494,46.4,77,100,12.91
414,Irati,BR,2021-12-12 18:56:05,-25.4672,-50.6511,88.41,27,78,2.82
415,Narasannapeta,IN,2021-12-12 18:56:05,18.4167,84.05,70.83,81,5,7.45
416,Asfi,MA,2021-12-12 18:55:09,32.2994,-9.2372,61.54,65,0,0.74
417,Saint-Louis,SN,2021-12-12 18:56:06,16.3333,-15.0,89.24,9,99,8.37
418,Partizanskoye,RU,2021-12-12 18:56:06,55.5006,94.39,12.69,84,100,13.73
419,Lagos,NG,2021-12-12 18:56:06,6.5833,3.75,84.52,80,16,6.69
420,Nguruka,TZ,2021-12-12 18:57:06,-5.1092,31.0419,67.82,91,66,1.88
421,Kabare,CD,2021-12-12 18:57:07,-2.4683,28.8242,63.3,93,100,2.71
422,Mbulu,TZ,2021-12-12 18:57:07,-3.85,35.5333,60.48,90,56,12.73
423,Sotouboua,TG,2021-12-12 18:57:07,8.5667,0.9833,86.04,21,5,2.04
424,Broken Hill,AU,2021-12-12 18:57:08,-31.95,141.4333,65.91,27,2,6.91
425,West Wendover,US,2021-12-12 18:57:08,40.7391,-114.0733,33.33,57,92,2.59
426,Lodja,CD,2021-12-12 18:57:08,-3.4833,23.4333,71.17,95,100,0.43
427,Grindavik,IS,2021-12-12 18:57:09,63.8424,-22.4338,41.47,87,75,24.16
428,Havelock,US,2021-12-12 18:57:09,34.8791,-76.9013,58.05,58,0,3.0
429,Piacabucu,BR,2021-12-12 18:57:09,-10.4056,-36.4344,83.79,62,20,13.24
430,Kingman,US,2021-12-12 18:57:10,35.1894,-114.053,55.54,19,58,1.01
431,La Orilla,MX,2021-12-12 18:57:10,17.9833,-102.2333,86.13,60,6,7.54
432,Healdsburg,US,2021-12-12 18:57:10,38.6105,-122.8692,53.38,93,100,5.01
433,Watsa,CD,2021-12-12 18:57:11,3.0372,29.5355,68.68,48,99,1.97
434,Catamarca,AR,2021-12-12 18:57:11,-28.4696,-65.7852,97.05,35,3,4.0
435,Leningradskiy,RU,2021-12-12 18:57:11,69.3833,178.4167,-32.08,92,3,3.51
436,Berbera,SO,2021-12-12 18:57:12,10.4396,45.0143,77.04,70,0,9.75
437,Tobermory,CA,2021-12-12 18:57:12,45.2501,-81.6665,41.31,72,1,34.07
438,Port Hardy,CA,2021-12-12 18:57:12,50.6996,-127.4199,38.75,100,90,8.05
439,Palmer,US,2021-12-12 18:57:13,42.1584,-72.3287,46.72,45,6,7.0
440,Gerash,IR,2021-12-12 18:57:13,27.6652,54.1371,48.34,30,0,1.03
441,Roma,US,2021-12-12 18:57:13,43.2128,-75.4557,45.86,45,0,5.99
442,Wencheng,CN,2021-12-12 18:57:13,33.0559,113.7978,36.68,58,0,2.01
443,Salvador,SV,2021-12-12 18:57:14,13.8333,-88.9167,87.58,43,7,0.76
444,Mandalgovi,MN,2021-12-12 18:57:14,45.7625,106.2708,12.69,44,0,13.82
445,Geraldton,AU,2021-12-12 18:57:14,-28.7667,114.6,60.13,77,82,5.75
446,Semme,FR,2021-12-12 18:57:14,46.1963,1.5007,45.01,93,100,3.36
447,Youghal,IE,2021-12-12 18:57:15,51.95,-7.8506,52.81,100,100,30.53
448,Daru,PG,2021-12-12 18:57:15,-9.0763,143.2092,76.69,93,98,9.75
449,Muroto,JP,2021-12-12 18:57:15,33.2833,134.15,55.38,57,45,16.84
450,Eureka,US,2021-12-12 18:57:16,40.8021,-124.1637,50.61,95,100,1.01
451,Nago,JP,2021-12-12 18:57:16,26.5881,127.9761,68.45,70,100,14.23
452,Cherdyn,RU,2021-12-12 18:57:16,60.403,56.4787,0.59,98,100,3.58
453,Maksatikha,RU,2021-12-12 18:57:17,57.797,35.8825,28.27,96,100,6.53
454,Troitskoye,RU,2021-12-12 18:57:17,52.9821,84.6757,1.49,100,83,4.12
455,Khorixas,NA,2021-12-12 18:57:17,-20.3667,14.9667,80.08,30,98,8.86
456,Mount Pleasant,US,2021-12-12 18:57:18,32.7941,-79.8626,63.09,52,1,1.99
457,Ambovombe,MG,2021-12-12 18:57:18,-25.1667,46.0833,74.39,79,12,11.54
458,Uporovo,RU,2021-12-12 18:57:18,56.3109,66.2693,12.0,88,93,7.49
459,Assiniboia,CA,2021-12-12 18:57:18,49.6334,-105.9845,37.31,56,44,23.02
460,Erenhot,CN,2021-12-12 18:57:19,43.6475,111.9767,15.58,59,0,14.97
461,San Juan Del Sur,NI,2021-12-12 18:53:32,11.2529,-85.8705,84.42,70,40,11.5
462,Moindou,NC,2021-12-12 18:57:19,-21.6924,165.677,82.35,85,100,5.14
463,Aksha,RU,2021-12-12 18:57:19,50.2814,113.2867,5.04,87,100,4.5
464,Norden,DE,2021-12-12 18:57:20,53.6,7.2,49.98,97,100,8.81
465,Mana,GF,2021-12-12 18:58:20,5.6592,-53.7767,76.64,92,100,9.71
466,Belmonte,BR,2021-12-12 18:58:20,-15.8631,-38.8828,84.2,65,77,9.24
467,Masallatah,LY,2021-12-12 18:58:21,32.6167,14.0,55.67,60,100,11.77
468,Templin,DE,2021-12-12 18:58:21,53.1186,13.5022,38.82,97,100,7.45
469,Ponta Delgada,PT,2021-12-12 18:58:21,37.7333,-25.6667,59.72,67,40,12.66
470,Birao,CF,2021-12-12 18:58:22,10.2849,22.7882,77.38,26,55,5.99
471,Ndele,CF,2021-12-12 18:58:22,8.4109,20.6473,81.46,24,5,4.36
472,Vung Tau,VN,2021-12-12 18:58:22,10.346,107.0843,76.93,84,51,8.34
473,Alakurtti,RU,2021-12-12 18:58:22,66.9672,30.3491,23.63,99,100,0.92
474,Nong Bua,TH,2021-12-12 18:58:23,15.8646,100.5858,74.89,68,1,4.88
475,Bongandanga,CD,2021-12-12 18:58:23,1.5,21.05,75.94,84,100,3.22
476,Batagay-Alyta,RU,2021-12-12 18:58:23,67.8006,130.4114,-27.87,99,98,2.26
477,Xuddur,SO,2021-12-12 18:58:23,4.1213,43.8894,81.01,48,97,19.89
478,Whittlesea,ZA,2021-12-12 18:58:24,-32.1759,26.8244,64.87,92,86,4.18
479,Kalakamati,BW,2021-12-12 18:58:24,-20.5929,27.3121,76.3,37,64,8.63
480,Cap-Aux-Meules,CA,2021-12-12 18:58:24,47.3821,-61.8597,35.65,60,90,33.38
481,Morbegno,IT,2021-12-12 18:58:25,46.1383,9.57,40.68,81,43,7.96
482,Halifax,CA,2021-12-12 18:56:35,44.6453,-63.5724,41.49,64,100,11.01
483,Glushkovo,RU,2021-12-12 18:58:25,51.3392,34.6328,33.94,76,100,11.32
484,Pakxe,LA,2021-12-12 18:58:25,15.1167,105.7833,65.55,91,24,4.61
485,Sakti,IN,2021-12-12 18:58:26,22.0333,82.9667,61.29,50,4,4.25
486,Gamba,GA,2021-12-12 18:58:26,-2.65,10.0,75.99,93,100,1.39
487,Lusambo,CD,2021-12-12 18:58:26,-4.9667,23.45,73.42,94,100,0.87
488,Taltal,CL,2021-12-12 18:58:26,-25.4,-70.4833,65.68,71,26,7.14
489,Vostok,RU,2021-12-12 18:58:27,46.4856,135.8833,2.98,95,100,8.97
490,Kindu,CD,2021-12-12 18:58:27,-2.95,25.95,71.01,95,100,2.3
491,Gravdal,NO,2021-12-12 18:58:27,68.1214,13.5031,37.29,70,75,3.44
492,La Presa,US,2021-12-12 18:58:28,32.7081,-116.9973,67.78,41,1,1.01
493,Dukhovshchina,RU,2021-12-12 18:58:28,55.1919,32.4111,34.02,97,100,10.22
494,Praia Da Vitoria,PT,2021-12-12 18:55:21,38.7333,-27.0667,57.45,67,40,24.61
495,Puri,IN,2021-12-12 18:58:28,19.8,85.85,68.52,66,9,8.16
496,Akdepe,TM,2021-12-12 18:58:29,42.0551,59.3788,33.89,76,28,7.81
497,Birjand,IR,2021-12-12 18:58:29,32.8663,59.2211,37.87,32,0,9.22
498,Santa Isabel Do Rio Negro,BR,2021-12-12 18:58:29,-0.4139,-65.0192,88.3,58,56,5.5
499,Gore,NZ,2021-12-12 18:58:30,-46.1028,168.9436,52.23,84,99,0.29
500,Letka,RU,2021-12-12 18:58:30,59.6011,49.4232,6.91,91,22,7.27
501,Hovd,MN,2021-12-12 18:58:30,48.0056,91.6419,9.0,57,100,3.91
502,Morgan City,US,2021-12-12 18:58:30,29.6994,-91.2068,61.0,50,50,6.6
503,Iracoubo,GF,2021-12-12 18:58:31,5.4802,-53.2011,77.09,90,100,11.7
504,Lata,PT,2021-12-12 18:58:31,40.1629,-8.3327,61.21,77,13,3.49
505,Jasper,US,2021-12-12 18:57:25,37.2001,-94.3502,53.98,28,0,10.0
506,Hami,CN,2021-12-12 18:58:31,42.8,93.45,23.38,44,0,5.73
507,Isawa,JP,2021-12-12 18:58:32,35.65,138.6333,46.78,65,3,3.33
508,Camana,PE,2021-12-12 18:59:32,-16.6228,-72.7111,69.17,85,99,8.95
509,Nchelenge,ZM,2021-12-12 18:59:32,-9.3451,28.734,75.72,73,72,10.09
510,Kirakira,SB,2021-12-12 18:59:33,-10.4544,161.9205,81.46,85,98,12.8
511,Baraki Barak,AF,2021-12-12 18:59:33,33.9675,68.9486,34.07,26,0,1.41
512,Prescott,US,2021-12-12 18:56:18,34.54,-112.4685,54.37,36,51,1.01
513,Wollongong,AU,2021-12-12 18:59:33,-34.4333,150.8833,63.18,87,32,5.79
514,Kununurra,AU,2021-12-12 18:57:58,-15.7667,128.7333,82.38,74,6,4.61
515,Vinh Yen,VN,2021-12-12 18:59:34,21.31,105.5967,66.15,62,57,3.91
516,Ndago,TZ,2021-12-12 18:59:34,-4.6,34.35,68.05,73,100,5.48
517,Koslan,RU,2021-12-12 18:59:34,63.4564,48.8989,5.29,94,100,4.7
518,Berlevag,NO,2021-12-12 18:59:34,70.8578,29.0864,26.4,91,100,14.52
519,The Pas,CA,2021-12-12 18:59:35,53.8251,-101.2541,8.62,85,90,5.75
520,Dimona,IL,2021-12-12 18:59:35,31.0667,35.0333,63.64,31,100,4.16
521,Kholm-Zhirkovskiy,RU,2021-12-12 18:59:35,55.5189,33.4731,33.17,96,100,10.78
522,Harstad,NO,2021-12-12 18:59:36,68.799,16.5293,36.59,100,100,1.01
523,Mumbwa,ZM,2021-12-12 18:59:36,-14.9783,27.0619,75.47,35,82,4.36
524,Ganj Muradabad,IN,2021-12-12 18:59:36,26.9667,80.1833,58.64,47,4,2.19
525,Ilinskiy,RU,2021-12-12 18:59:36,55.619,38.1182,27.28,100,90,6.71
526,Vardo,NO,2021-12-12 18:59:37,70.3705,31.1107,28.38,86,75,13.8
527,Taunsa,PK,2021-12-12 18:59:37,30.7048,70.6505,59.77,27,0,4.12
528,Gobabis,NA,2021-12-12 18:59:37,-22.45,18.9667,75.0,44,98,19.86
529,Aswan,EG,2021-12-12 18:59:38,24.0934,32.907,77.41,46,100,6.85
530,Qaqortoq,GL,2021-12-12 18:59:38,60.7167,-46.0333,10.69,86,10,5.03
531,Lingao,CN,2021-12-12 18:59:38,19.9103,109.6859,67.84,75,13,10.98
532,Itupiranga,BR,2021-12-12 18:59:39,-5.1347,-49.3267,86.32,84,100,3.89
533,Kharp,RU,2021-12-12 18:59:39,66.8014,65.8081,0.16,98,26,5.77
534,Dharchula,IN,2021-12-12 18:59:40,29.85,80.5333,49.32,32,100,5.86
535,Valentigney,FR,2021-12-12 18:59:40,47.4639,6.8317,39.38,73,34,2.89
536,Brae,GB,2021-12-12 18:59:40,60.3964,-1.353,46.31,79,100,12.26
537,Sanming,CN,2021-12-12 18:59:40,26.2486,117.6186,55.98,85,100,3.09
538,Yeysk,RU,2021-12-12 18:59:41,46.6989,38.2792,39.6,70,100,23.2
539,Eyl,SO,2021-12-12 18:59:41,7.9803,49.8164,76.73,74,14,22.79
540,Ust-Kuyga,RU,2021-12-12 18:59:41,70.0167,135.6,-36.2,100,100,2.86
541,Qasigiannguit,GL,2021-12-12 18:59:42,68.8193,-51.1922,11.97,93,100,4.34
542,Mananara,MG,2021-12-12 18:59:42,-16.1667,49.7667,73.99,88,93,4.99
543,Lufilufi,WS,2021-12-12 18:59:42,-13.8745,-171.5986,76.78,73,65,13.82
544,Spokane,US,2021-12-12 18:55:07,47.6166,-117.3677,38.34,73,91,5.01
545,Touros,BR,2021-12-12 18:59:43,-5.1989,-35.4608,88.7,65,16,15.35
546,Ronde,DK,2021-12-12 18:59:43,56.3014,10.4751,42.44,100,75,3.44
547,Sawtell,AU,2021-12-12 18:59:43,-30.3833,153.1,62.62,93,40,9.22
548,Necochea,AR,2021-12-12 18:59:43,-38.5473,-58.7368,72.03,49,100,18.1
549,Yabrud,SY,2021-12-12 18:59:44,33.9674,36.6574,40.66,48,100,7.23
550,Joao Pinheiro,BR,2021-12-12 18:59:44,-17.7425,-46.1725,84.9,53,57,5.3
551,Victor Harbor,AU,2021-12-12 19:00:45,-35.5667,138.6167,66.79,86,23,1.99
552,Zambezi,ZM,2021-12-12 19:00:45,-13.5432,23.1047,81.03,38,100,5.68
553,Mirnyy,RU,2021-12-12 19:00:45,62.5353,113.9611,-27.02,97,100,5.91
